date,time,home_team,away_team,home_elo,away_elo,home_form3,home_form5,away_form3,away_form5,home_goals,away_goals,result,home_goals_ht,away_goals_ht,result_ht,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odd_home,odd_draw,odd_away,odd_over25,odd_under25,season,league,elo_diff,form3_diff,form5_diff,home_advantage_recent,rest_days_home,rest_days_away,rest_days_diff,games_played_home,games_played_away,season_progress,h2h_home_ppg,h2h_n_precedenti,market_prob_home,market_prob_draw,market_prob_away
2007-11-04,,Catania,Atalanta,1594.18,1645.79,5.0,9.0,5.0,6.0,1.0,2.0,A,0.0,0.0,D,18.0,14.0,4.0,6.0,25.0,25.0,7.0,3.0,2.0,3.0,0.0,0.0,2.2,3.0,3.6,2.16,1.62,2007/2008,Serie A,-51.6099999999999,0.0,3.0,0.43,4.0,4.0,0.0,10,10,0.2631578947368421,1.0,2,0.42654028436018954,0.31279620853080564,0.2606635071090047
2007-11-04,,Cagliari,Sampdoria,1581.4,1593.81,2.0,5.0,3.0,6.0,0.0,3.0,A,0.0,3.0,A,10.0,8.0,1.0,4.0,20.0,32.0,7.0,1.0,2.0,3.0,0.0,1.0,2.35,3.0,3.25,2.12,1.64,2007/2008,Serie A,-12.409999999999854,-1.0,-1.0,0.425,4.0,4.0,0.0,10,10,0.2631578947368421,2.0,4,0.3989769820971867,0.31253196930946286,0.2884910485933504
2007-11-04,,Genoa,Palermo,1605.26,1658.48,1.0,7.0,3.0,4.0,3.0,3.0,D,0.0,1.0,A,31.0,7.0,12.0,4.0,28.0,26.0,12.0,2.0,4.0,3.0,0.0,0.0,2.35,3.0,3.25,1.95,1.79,2007/2008,Serie A,-53.22000000000003,-2.0,3.0,0.425,4.0,4.0,0.0,10,10,0.2631578947368421,,0,0.3989769820971867,0.31253196930946286,0.2884910485933504
2007-11-10,,Sampdoria,Empoli,1593.81,1597.07,3.0,6.0,1.0,4.0,3.0,0.0,H,2.0,0.0,H,13.0,12.0,8.0,3.0,16.0,21.0,2.0,8.0,2.0,3.0,0.0,0.0,1.85,3.1,5.0,2.09,1.66,2007/2008,Serie A,-3.259999999999991,2.0,2.0,0.42,6.0,6.0,0.0,11,11,0.2894736842105263,0.75,4,0.5084467771034935,0.3034279153682139,0.18812530752829262
2007-11-10,,Palermo,Napoli,1658.48,1632.26,3.0,5.0,4.0,5.0,2.0,1.0,H,0.0,0.0,D,16.0,18.0,5.0,6.0,17.0,29.0,6.0,3.0,3.0,4.0,0.0,0.0,2.3,2.9,3.5,2.04,1.71,2007/2008,Serie A,26.220000000000027,-1.0,0.0,0.425,6.0,6.0,0.0,11,11,0.2894736842105263,,0,0.40812223562525135,0.3236831523924407,0.268194611982308
2007-11-11,,Siena,Livorno,1579.04,1573.06,3.0,6.0,4.0,4.0,2.0,3.0,A,1.0,3.0,A,19.0,8.0,7.0,3.0,19.0,19.0,3.0,3.0,1.0,2.0,0.0,0.0,2.0,2.9,4.5,2.12,1.64,2007/2008,Serie A,5.980000000000018,-1.0,2.0,0.425,7.0,7.0,0.0,11,11,0.2894736842105263,1.0,4,0.4685816876122083,0.32315978456014366,0.20825852782764812
2007-11-11,,Reggina,Genoa,1611.07,1605.26,2.0,3.0,2.0,5.0,2.0,0.0,H,1.0,0.0,H,13.0,19.0,4.0,2.0,16.0,25.0,3.0,4.0,3.0,3.0,0.0,0.0,2.45,2.87,3.2,2.07,1.69,2007/2008,Serie A,5.809999999999945,0.0,-2.0,0.42,7.0,7.0,0.0,11,11,0.2894736842105263,,0,0.3817837916484796,0.3259129928706533,0.29230321548086724
2007-11-11,,Torino,Catania,1594.48,1594.18,4.0,8.0,4.0,8.0,1.0,1.0,D,1.0,0.0,H,14.0,11.0,2.0,3.0,24.0,15.0,2.0,4.0,1.0,3.0,0.0,1.0,1.8,3.0,5.75,2.14,1.63,2007/2008,Serie A,0.2999999999999545,0.0,0.0,0.425,8.0,7.0,1.0,11,11,0.2894736842105263,2.0,2,0.5227272727272728,0.31363636363636366,0.16363636363636366
2007-11-11,,Fiorentina,Udinese,1790.31,1644.78,7.0,11.0,7.0,9.0,1.0,2.0,A,1.0,1.0,D,24.0,9.0,5.0,4.0,16.0,15.0,7.0,6.0,1.0,3.0,1.0,0.0,1.66,3.4,6.0,1.93,1.82,2007/2008,Serie A,145.52999999999997,0.0,2.0,0.42,8.0,7.0,1.0,11,11,0.2894736842105263,1.75,4,0.5666037106988112,0.2766359293411843,0.15676035996000443
2007-11-11,,Parma,Juventus,1608.83,1808.57,5.0,5.0,4.0,8.0,2.0,2.0,D,1.0,0.0,H,13.0,11.0,4.0,1.0,18.0,19.0,4.0,0.0,1.0,2.0,0.0,0.0,5.5,3.3,1.72,1.93,1.82,2007/2008,Serie A,-199.74,1.0,-3.0,0.415,7.0,7.0,0.0,11,11,0.2894736842105263,0.5,2,0.170522141440846,0.28420356906807664,0.5452742894910773
2007-11-24,,Genoa,Roma,1604.82,1829.2,1.0,2.0,7.0,11.0,0.0,1.0,A,0.0,0.0,D,14.0,18.0,2.0,4.0,28.0,16.0,4.0,11.0,5.0,1.0,0.0,0.0,4.33,3.4,1.9,1.8,1.93,2007/2008,Serie A,-224.3800000000001,-6.0,-9.0,0.415,13.0,20.0,-7.0,12,11,0.3026315789473684,,0,0.21966064810092148,0.2797442959638206,0.5005950559352579
2007-11-24,,Inter,Atalanta,1905.36,1662.9,5.0,11.0,7.0,9.0,2.0,1.0,H,2.0,1.0,H,9.0,14.0,3.0,4.0,15.0,14.0,7.0,2.0,1.0,2.0,0.0,1.0,1.25,5.25,13.0,1.69,2.04,2007/2008,Serie A,242.4599999999998,-2.0,2.0,0.415,20.0,20.0,0.0,11,11,0.2894736842105263,2.0,2,0.7494852436513384,0.17844886753603295,0.0720658888126287
2007-11-25,,Cagliari,Milan,1572.97,1850.53,1.0,2.0,4.0,7.0,1.0,2.0,A,1.0,0.0,H,12.0,17.0,7.0,6.0,14.0,19.0,7.0,6.0,3.0,3.0,0.0,0.0,6.25,3.5,1.61,1.9,1.83,2007/2008,Serie A,-277.55999999999995,-3.0,-5.0,0.415,21.0,22.0,-1.0,11,11,0.2894736842105263,0.25,4,0.14997671169073126,0.26781555659059153,0.5822077317186772
2007-11-25,,Empoli,Torino,1599.04,1607.65,1.0,4.0,2.0,6.0,0.0,0.0,D,0.0,0.0,D,12.0,15.0,2.0,4.0,22.0,20.0,7.0,4.0,2.0,4.0,0.0,0.0,2.37,2.9,3.3,2.16,1.61,2007/2008,Serie A,-8.610000000000127,-1.0,-2.0,0.415,15.0,14.0,1.0,12,12,0.3157894736842105,0.5,2,0.39441147378832836,0.32232937685459945,0.28325914935707225
2007-11-25,,Juventus,Palermo,1813.98,1673.24,5.0,8.0,5.0,7.0,5.0,0.0,H,2.0,0.0,H,20.0,4.0,10.0,2.0,23.0,16.0,10.0,4.0,2.0,3.0,0.0,0.0,1.61,3.5,6.25,1.81,1.92,2007/2008,Serie A,140.74,0.0,1.0,0.41,14.0,15.0,-1.0,12,12,0.3157894736842105,3.0,2,0.5822077317186772,0.26781555659059153,0.14997671169073126
2007-11-25,,Lazio,Parma,1717.91,1618.0,0.0,3.0,3.0,6.0,1.0,0.0,H,0.0,0.0,D,24.0,13.0,9.0,1.0,21.0,23.0,6.0,5.0,3.0,2.0,0.0,0.0,1.9,3.1,4.5,1.98,1.75,2007/2008,Serie A,99.91000000000008,-3.0,-3.0,0.41,22.0,14.0,8.0,11,12,0.3026315789473684,2.0,4,0.49137020077492066,0.3011623811201127,0.2074674181049665
2007-11-25,,Napoli,Catania,1632.5,1596.73,1.0,5.0,2.0,6.0,2.0,0.0,H,1.0,0.0,H,18.0,8.0,10.0,4.0,22.0,18.0,9.0,5.0,1.0,1.0,0.0,0.0,1.72,3.3,5.5,2.03,1.71,2007/2008,Serie A,35.76999999999998,-1.0,-1.0,0.415,15.0,14.0,1.0,12,12,0.3157894736842105,,0,0.5452742894910773,0.28420356906807664,0.170522141440846
2007-11-25,,Reggina,Fiorentina,1630.66,1795.28,4.0,5.0,6.0,10.0,0.0,0.0,D,0.0,0.0,D,5.0,14.0,1.0,0.0,21.0,31.0,5.0,5.0,2.0,2.0,0.0,0.0,4.0,3.1,2.05,2.1,1.65,2007/2008,Serie A,-164.6199999999999,-2.0,-5.0,0.42,14.0,14.0,0.0,12,12,0.3157894736842105,0.5,4,0.23576330921906882,0.30421072157299206,0.46002596920793926
2007-11-25,,Udinese,Siena,1666.84,1580.16,7.0,11.0,2.0,3.0,2.0,0.0,H,1.0,0.0,H,16.0,12.0,7.0,2.0,18.0,17.0,4.0,7.0,2.0,2.0,1.0,0.0,1.57,3.5,7.0,1.94,1.79,2007/2008,Serie A,86.67999999999984,5.0,8.0,0.42,14.0,14.0,0.0,12,12,0.3157894736842105,1.75,4,0.5977796754910334,0.26814688300597783,0.13407344150298892
2007-11-25,,Livorno,Sampdoria,1591.85,1630.05,7.0,7.0,6.0,9.0,3.0,1.0,H,2.0,0.0,H,22.0,15.0,9.0,3.0,15.0,16.0,8.0,9.0,2.0,3.0,0.0,0.0,2.9,2.9,2.65,2.08,1.66,2007/2008,Serie A,-38.200000000000045,1.0,-2.0,0.425,14.0,15.0,-1.0,12,12,0.3157894736842105,1.75,4,0.3231707317073171,0.3231707317073171,0.3536585365853659
2007-12-01,,Sampdoria,Reggina,1620.51,1633.67,6.0,6.0,5.0,6.0,3.0,0.0,H,1.0,0.0,H,17.0,10.0,5.0,3.0,20.0,28.0,7.0,6.0,3.0,3.0,0.0,1.0,1.7,3.25,6.0,2.06,1.68,2007/2008,Serie A,-13.160000000000082,1.0,0.0,0.425,6.0,6.0,0.0,13,13,0.34210526315789475,1.75,4,0.553584102200142,0.2895670688431512,0.15684882895670688
2007-12-01,,Milan,Juventus,1854.44,1821.86,7.0,7.0,5.0,8.0,0.0,0.0,D,0.0,0.0,D,7.0,10.0,4.0,4.0,16.0,24.0,5.0,5.0,0.0,3.0,0.0,0.0,2.1,3.1,3.8,1.96,1.77,2007/2008,Serie A,32.580000000000155,2.0,-1.0,0.425,6.0,6.0,0.0,12,13,0.32894736842105265,2.0,2,0.4484202512371526,0.30376855728968405,0.2478111914731633
2007-12-02,,Roma,Udinese,1843.76,1673.45,7.0,11.0,7.0,13.0,2.0,1.0,H,2.0,1.0,H,21.0,9.0,8.0,4.0,15.0,18.0,11.0,3.0,3.0,2.0,0.0,2.0,1.57,3.6,6.5,1.74,1.99,2007/2008,Serie A,170.30999999999995,0.0,-2.0,0.425,8.0,7.0,1.0,12,13,0.32894736842105265,2.25,4,0.5960720381078533,0.2599536388414805,0.14397432305066613
2007-12-02,,Siena,Lazio,1574.59,1711.41,1.0,3.0,3.0,6.0,1.0,1.0,D,1.0,1.0,D,9.0,17.0,5.0,2.0,17.0,24.0,4.0,8.0,2.0,2.0,0.0,0.0,2.8,3.0,2.65,2.08,1.66,2007/2008,Serie A,-136.82000000000016,-2.0,-3.0,0.43,7.0,7.0,0.0,13,12,0.32894736842105265,1.0,4,0.334455195624737,0.31215818258308786,0.353386621792175
2007-12-02,,Torino,Genoa,1610.1,1601.09,3.0,6.0,1.0,2.0,1.0,1.0,D,0.0,0.0,D,13.0,13.0,6.0,4.0,30.0,16.0,3.0,4.0,1.0,4.0,0.0,0.0,2.05,3.0,4.2,2.13,1.62,2007/2008,Serie A,9.009999999999991,2.0,4.0,0.43,7.0,8.0,-1.0,13,13,0.34210526315789475,,0,0.46052631578947373,0.31469298245614036,0.22478070175438597
2007-12-02,,Parma,Empoli,1614.54,1597.63,2.0,6.0,2.0,2.0,1.0,0.0,H,1.0,0.0,H,11.0,11.0,7.0,1.0,19.0,21.0,4.0,8.0,3.0,3.0,0.0,0.0,2.0,3.0,4.33,2.02,1.7,2007/2008,Serie A,16.909999999999854,0.0,4.0,0.43,7.0,7.0,0.0,13,13,0.34210526315789475,2.25,4,0.4698010849909584,0.3132007233273056,0.21699819168173598
2007-12-02,,Catania,Palermo,1589.61,1666.4,1.0,5.0,4.0,6.0,3.0,1.0,H,2.0,0.0,H,20.0,16.0,10.0,5.0,20.0,20.0,10.0,3.0,4.0,3.0,0.0,1.0,2.75,3.0,2.75,2.02,1.72,2007/2008,Serie A,-76.79000000000019,-3.0,-1.0,0.43,7.0,7.0,0.0,13,13,0.34210526315789475,0.0,2,0.34285714285714286,0.3142857142857143,0.34285714285714286
2007-12-02,,Cagliari,Livorno,1570.04,1602.44,1.0,2.0,7.0,10.0,0.0,0.0,D,0.0,0.0,D,16.0,8.0,2.0,2.0,11.0,23.0,10.0,2.0,2.0,2.0,0.0,0.0,2.05,2.9,4.2,2.03,1.69,2007/2008,Serie A,-32.40000000000009,-6.0,-8.0,0.435,7.0,7.0,0.0,12,13,0.32894736842105265,1.25,4,0.45558256966523286,0.32204974752197496,0.2223676828127922
2007-12-02,,Atalanta,Napoli,1661.51,1640.66,4.0,8.0,4.0,7.0,5.0,1.0,H,3.0,0.0,H,16.0,8.0,8.0,2.0,19.0,11.0,7.0,6.0,2.0,2.0,0.0,0.0,2.4,3.0,3.2,1.96,1.75,2007/2008,Serie A,20.84999999999991,0.0,1.0,0.43,8.0,7.0,1.0,12,13,0.32894736842105265,,0,0.39215686274509803,0.3137254901960784,0.29411764705882354
2007-12-02,,Fiorentina,Inter,1792.39,1911.53,4.0,8.0,7.0,11.0,0.0,2.0,A,0.0,2.0,A,19.0,13.0,6.0,7.0,22.0,20.0,4.0,7.0,1.0,3.0,0.0,0.0,3.5,3.0,2.25,1.97,1.76,2007/2008,Serie A,-119.13999999999987,-3.0,-3.0,0.435,7.0,8.0,-1.0,13,12,0.32894736842105265,0.75,4,0.26865671641791045,0.3134328358208955,0.417910447761194
2007-12-05,,Inter,Lazio,1911.53,1711.41,7.0,11.0,4.0,4.0,3.0,0.0,H,2.0,0.0,H,14.0,13.0,6.0,4.0,14.0,15.0,10.0,4.0,1.0,3.0,0.0,0.0,1.33,4.5,11.0,1.76,1.96,2007/2008,Serie A,200.1199999999999,3.0,7.0,0.43,3.0,3.0,0.0,13,13,0.34210526315789475,2.5,4,0.705983027882764,0.2086572060186836,0.08535976609855238
2007-12-05,,Roma,Cagliari,1843.76,1570.04,7.0,13.0,1.0,2.0,2.0,0.0,H,2.0,0.0,H,12.0,18.0,3.0,3.0,16.0,7.0,3.0,7.0,1.0,2.0,0.0,0.0,1.28,5.0,12.0,1.64,2.12,2007/2008,Serie A,273.72,6.0,11.0,0.43,3.0,3.0,0.0,13,13,0.34210526315789475,1.75,4,0.7338551859099806,0.18786692759295504,0.07827788649706459
2007-12-08,,Palermo,Fiorentina,1666.4,1792.39,3.0,5.0,1.0,7.0,2.0,0.0,H,1.0,0.0,H,14.0,18.0,8.0,4.0,23.0,17.0,7.0,7.0,4.0,3.0,0.0,0.0,2.7,2.87,2.9,2.02,1.71,2007/2008,Serie A,-125.99000000000001,2.0,-2.0,0.43,6.0,6.0,0.0,14,14,0.3684210526315789,1.75,4,0.3482135386160154,0.3275876495690737,0.32419881181491095
2007-12-08,,Lazio,Catania,1711.41,1589.61,4.0,4.0,4.0,5.0,2.0,0.0,H,1.0,0.0,H,15.0,6.0,5.0,1.0,14.0,14.0,4.0,4.0,1.0,1.0,0.0,1.0,1.83,3.2,4.75,2.06,1.69,2007/2008,Serie A,121.80000000000018,0.0,-1.0,0.43,3.0,6.0,-3.0,14,14,0.3684210526315789,1.5,2,0.5109501319394255,0.292199606702859,0.19685026135771552
2007-12-09,,Udinese,Sampdoria,1673.45,1620.51,6.0,10.0,6.0,9.0,3.0,2.0,H,1.0,2.0,A,28.0,6.0,10.0,2.0,21.0,21.0,12.0,4.0,1.0,4.0,0.0,0.0,1.95,3.0,4.5,2.03,1.7,2007/2008,Serie A,52.940000000000055,0.0,1.0,0.43,7.0,8.0,-1.0,14,14,0.3684210526315789,2.0,4,0.48,0.31199999999999994,0.20799999999999996
2007-12-09,,Napoli,Parma,1640.66,1614.54,3.0,4.0,4.0,6.0,1.0,0.0,H,1.0,0.0,H,6.0,13.0,1.0,1.0,17.0,27.0,3.0,3.0,4.0,2.0,0.0,0.0,1.8,3.25,5.25,2.03,1.7,2007/2008,Serie A,26.12000000000012,-1.0,-2.0,0.43,7.0,7.0,0.0,14,14,0.3684210526315789,,0,0.5272305909617613,0.29200463499420626,0.18076477404403243
2007-12-09,,Livorno,Roma,1602.44,1843.76,7.0,11.0,9.0,13.0,1.0,1.0,D,1.0,1.0,D,16.0,20.0,9.0,6.0,7.0,13.0,6.0,5.0,2.0,1.0,0.0,0.0,5.75,3.4,1.66,1.83,1.92,2007/2008,Serie A,-241.31999999999994,-2.0,-2.0,0.435,7.0,4.0,3.0,14,14,0.3684210526315789,0.5,4,0.16246869512651485,0.2747632344051354,0.5627680704683496
2007-12-09,,Genoa,Siena,1601.09,1574.59,1.0,2.0,1.0,3.0,1.0,3.0,A,0.0,3.0,A,18.0,13.0,4.0,7.0,16.0,23.0,14.0,4.0,1.0,2.0,0.0,0.0,1.83,3.1,5.0,2.01,1.75,2007/2008,Serie A,26.5,0.0,-1.0,0.435,7.0,7.0,0.0,14,14,0.3684210526315789,,0,0.5111631434884412,0.30175114599478947,0.18708571051676948
2007-12-09,,Inter,Torino,1911.53,1610.1,9.0,13.0,3.0,4.0,4.0,0.0,H,1.0,0.0,H,8.0,10.0,6.0,3.0,20.0,19.0,6.0,4.0,1.0,3.0,0.0,0.0,1.25,5.25,13.0,1.73,2.01,2007/2008,Serie A,301.43000000000006,6.0,9.0,0.435,4.0,7.0,-3.0,14,14,0.3684210526315789,3.0,2,0.7494852436513384,0.17844886753603295,0.0720658888126287
2007-12-09,,Empoli,Cagliari,1597.63,1570.04,1.0,2.0,1.0,2.0,4.0,1.0,H,2.0,0.0,H,14.0,8.0,6.0,1.0,22.0,25.0,2.0,6.0,1.0,3.0,0.0,0.0,2.2,2.9,3.8,2.14,1.62,2007/2008,Serie A,27.590000000000146,0.0,0.0,0.44,7.0,4.0,3.0,14,14,0.3684210526315789,1.75,4,0.4277950310559006,0.32453416149068326,0.24767080745341613
2007-12-09,,Juventus,Atalanta,1821.86,1661.51,5.0,9.0,6.0,10.0,1.0,0.0,H,0.0,0.0,D,17.0,10.0,6.0,3.0,19.0,14.0,6.0,5.0,2.0,3.0,0.0,0.0,1.36,4.33,10.0,1.76,1.99,2007/2008,Serie A,160.3499999999999,-1.0,-1.0,0.44,8.0,7.0,1.0,14,13,0.35526315789473684,,0,0.6896134342430497,0.21659913869989553,0.09378742705705477
2007-12-15,,Catania,Udinese,1597.47,1677.9,3.0,4.0,6.0,10.0,2.0,0.0,H,1.0,0.0,H,13.0,12.0,4.0,2.0,20.0,19.0,3.0,10.0,2.0,3.0,0.0,0.0,3.0,2.9,2.6,2.03,1.71,2007/2008,Serie A,-80.43000000000006,-3.0,-6.0,0.44,7.0,6.0,1.0,15,15,0.39473684210526316,3.0,2,0.3136439267886855,0.32445923460898507,0.36189683860232946
2007-12-15,,Lazio,Juventus,1710.66,1829.89,4.0,7.0,7.0,9.0,2.0,3.0,A,1.0,1.0,D,14.0,10.0,9.0,3.0,11.0,22.0,8.0,2.0,2.0,1.0,0.0,0.0,3.4,3.1,2.25,1.97,1.79,2007/2008,Serie A,-119.23000000000002,-3.0,-2.0,0.445,7.0,6.0,1.0,15,15,0.39473684210526316,1.0,2,0.27717067355454006,0.3039936419630439,0.41883568448241604
2007-12-16,,Cagliari,Inter,1558.91,1934.78,1.0,1.0,9.0,13.0,0.0,2.0,A,0.0,0.0,D,7.0,16.0,1.0,8.0,17.0,9.0,2.0,2.0,2.0,0.0,0.0,0.0,8.0,4.0,1.44,1.88,1.86,2007/2008,Serie A,-375.8699999999999,-8.0,-12.0,0.445,7.0,7.0,0.0,15,15,0.39473684210526316,0.5,4,0.11688311688311688,0.23376623376623376,0.6493506493506493
2007-12-16,,Parma,Reggina,1616.4,1624.22,3.0,5.0,4.0,5.0,3.0,0.0,H,1.0,0.0,H,26.0,15.0,9.0,2.0,21.0,14.0,9.0,6.0,1.0,3.0,0.0,0.0,1.83,3.2,4.75,2.06,1.69,2007/2008,Serie A,-7.819999999999936,-1.0,0.0,0.44,7.0,15.0,-8.0,15,14,0.3815789473684211,1.0,4,0.5109501319394255,0.292199606702859,0.19685026135771552
2007-12-16,,Empoli,Genoa,1603.37,1589.97,4.0,5.0,1.0,2.0,1.0,1.0,D,1.0,0.0,H,13.0,7.0,3.0,2.0,30.0,18.0,3.0,4.0,3.0,4.0,0.0,0.0,2.15,3.0,3.75,2.09,1.66,2007/2008,Serie A,13.399999999999864,3.0,3.0,0.445,7.0,7.0,0.0,15,15,0.39473684210526316,,0,0.43668122270742354,0.31295487627365354,0.25036390101892286
2007-12-16,,Atalanta,Palermo,1671.8,1670.03,3.0,7.0,3.0,7.0,1.0,3.0,A,0.0,2.0,A,18.0,8.0,5.0,5.0,22.0,14.0,1.0,4.0,2.0,2.0,0.0,0.0,2.45,3.0,3.1,1.93,1.79,2007/2008,Serie A,1.7699999999999818,0.0,0.0,0.44,7.0,8.0,-1.0,14,15,0.3815789473684211,2.0,2,0.3835842441740565,0.3132604660754795,0.303155289750464
2007-12-16,,Sampdoria,Fiorentina,1628.54,1771.32,3.0,9.0,1.0,4.0,2.0,2.0,D,1.0,1.0,D,10.0,9.0,7.0,3.0,21.0,27.0,6.0,1.0,1.0,2.0,0.0,0.0,2.5,3.0,3.0,1.98,1.75,2007/2008,Serie A,-142.77999999999997,2.0,5.0,0.44,7.0,8.0,-1.0,15,15,0.39473684210526316,1.0,4,0.375,0.3125,0.3125
2007-12-16,,Torino,Roma,1607.05,1847.13,2.0,4.0,7.0,11.0,0.0,0.0,D,0.0,0.0,D,17.0,19.0,4.0,2.0,20.0,12.0,6.0,4.0,3.0,2.0,1.0,0.0,4.75,3.2,1.83,1.88,1.85,2007/2008,Serie A,-240.08000000000015,-5.0,-7.0,0.44,7.0,7.0,0.0,15,15,0.39473684210526316,1.5,2,0.19685026135771552,0.292199606702859,0.5109501319394255
2007-12-16,,Siena,Napoli,1593.67,1637.03,4.0,5.0,6.0,7.0,1.0,1.0,D,0.0,0.0,D,8.0,12.0,2.0,3.0,17.0,17.0,6.0,7.0,2.0,0.0,0.0,0.0,2.5,2.9,3.1,2.07,1.67,2007/2008,Serie A,-43.3599999999999,-2.0,-2.0,0.44,7.0,7.0,0.0,15,15,0.39473684210526316,,0,0.3747394747811588,0.32305127136306794,0.3022092538557732
2007-12-22,,Genoa,Parma,1589.97,1616.4,2.0,2.0,6.0,7.0,1.0,0.0,H,1.0,0.0,H,14.0,10.0,5.0,1.0,24.0,23.0,3.0,7.0,4.0,4.0,0.0,0.0,2.0,3.0,4.33,2.07,1.67,2007/2008,Serie A,-26.430000000000064,-4.0,-5.0,0.44,6.0,6.0,0.0,16,16,0.42105263157894735,,0,0.4698010849909584,0.3132007233273056,0.21699819168173598
2007-12-22,,Roma,Sampdoria,1847.13,1628.54,5.0,11.0,4.0,7.0,2.0,0.0,H,1.0,0.0,H,17.0,11.0,6.0,4.0,14.0,17.0,4.0,4.0,3.0,2.0,0.0,1.0,1.4,4.2,9.0,1.65,2.1,2007/2008,Serie A,218.59000000000015,1.0,4.0,0.445,6.0,6.0,0.0,16,16,0.42105263157894735,2.0,4,0.6716417910447762,0.22388059701492535,0.1044776119402985
2007-12-23,,Fiorentina,Cagliari,1771.32,1558.91,1.0,2.0,0.0,1.0,5.0,1.0,H,3.0,1.0,H,16.0,12.0,7.0,3.0,17.0,16.0,4.0,2.0,1.0,1.0,0.0,0.0,1.28,4.75,13.0,1.73,2.0,2007/2008,Serie A,212.40999999999985,1.0,1.0,0.445,7.0,7.0,0.0,16,16,0.42105263157894735,2.5,4,0.7310287676098023,0.1969930152716941,0.07197821711850362
2007-12-23,,Inter,Milan,1934.78,1855.61,9.0,15.0,5.0,8.0,2.0,1.0,H,1.0,1.0,D,14.0,13.0,3.0,3.0,25.0,20.0,3.0,8.0,4.0,3.0,0.0,0.0,2.2,2.87,3.75,1.96,1.77,2007/2008,Serie A,79.17000000000007,4.0,7.0,0.45,7.0,22.0,-15.0,16,13,0.3815789473684211,2.25,4,0.42495015102757977,0.32574576036957337,0.2493040886028468
2007-12-23,,Juventus,Siena,1829.89,1593.67,7.0,11.0,5.0,5.0,2.0,0.0,H,1.0,0.0,H,18.0,5.0,3.0,3.0,19.0,19.0,7.0,9.0,3.0,0.0,0.0,0.0,1.25,5.25,13.0,1.68,2.06,2007/2008,Serie A,236.22000000000003,2.0,6.0,0.45,8.0,7.0,1.0,16,16,0.42105263157894735,3.0,2,0.7494852436513384,0.17844886753603295,0.0720658888126287
2007-12-23,,Livorno,Atalanta,1610.02,1671.8,5.0,9.0,3.0,6.0,1.0,1.0,D,1.0,1.0,D,6.0,18.0,2.0,6.0,16.0,27.0,4.0,5.0,3.0,2.0,0.0,0.0,2.2,2.87,3.75,1.99,1.73,2007/2008,Serie A,-61.77999999999997,2.0,3.0,0.455,14.0,7.0,7.0,15,15,0.39473684210526316,1.5,2,0.42495015102757977,0.32574576036957337,0.2493040886028468
2007-12-23,,Palermo,Lazio,1670.03,1710.66,6.0,9.0,3.0,7.0,2.0,2.0,D,1.0,0.0,H,12.0,13.0,6.0,5.0,17.0,20.0,1.0,5.0,3.0,4.0,0.0,2.0,1.9,3.0,4.75,1.96,1.77,2007/2008,Serie A,-40.63000000000011,3.0,2.0,0.455,7.0,8.0,-1.0,16,16,0.42105263157894735,1.5,4,0.4918032786885246,0.31147540983606553,0.19672131147540983
2007-12-23,,Reggina,Catania,1624.22,1597.47,1.0,5.0,6.0,7.0,3.0,1.0,H,1.0,0.0,H,13.0,12.0,6.0,3.0,20.0,25.0,3.0,0.0,2.0,5.0,0.0,1.0,2.2,2.87,3.75,2.19,1.59,2007/2008,Serie A,26.75,-5.0,-2.0,0.455,7.0,8.0,-1.0,15,16,0.40789473684210525,1.5,2,0.42495015102757977,0.32574576036957337,0.2493040886028468
2007-12-23,,Udinese,Empoli,1677.9,1603.37,3.0,9.0,4.0,5.0,2.0,2.0,D,1.0,0.0,H,19.0,10.0,7.0,4.0,18.0,14.0,6.0,4.0,2.0,1.0,0.0,1.0,1.6,3.5,6.5,1.97,1.76,2007/2008,Serie A,74.5300000000002,-1.0,4.0,0.46,8.0,7.0,1.0,16,16,0.42105263157894735,1.25,4,0.5870967741935484,0.26838709677419353,0.14451612903225808
2007-12-23,,Napoli,Torino,1637.03,1607.05,4.0,7.0,2.0,4.0,1.0,1.0,D,0.0,1.0,A,14.0,5.0,6.0,1.0,13.0,15.0,7.0,1.0,3.0,4.0,0.0,1.0,1.95,2.9,4.75,2.11,1.64,2007/2008,Serie A,29.980000000000018,2.0,3.0,0.455,7.0,7.0,0.0,16,16,0.42105263157894735,,0,0.48009061601463804,0.32281955214777386,0.19708983183758821
2008-01-12,,Catania,Juventus,1601.23,1840.22,3.0,6.0,9.0,13.0,1.0,1.0,D,1.0,0.0,H,8.0,18.0,2.0,2.0,15.0,23.0,2.0,5.0,3.0,3.0,0.0,0.0,4.75,3.25,1.83,1.99,1.75,2007/2008,Serie A,-238.99,-6.0,-7.0,0.45,20.0,20.0,0.0,17,17,0.4473684210526316,,0,0.19773917380101405,0.28900340786302053,0.5132574183359654
2008-01-12,,Empoli,Reggina,1605.37,1622.47,5.0,6.0,3.0,7.0,1.0,1.0,D,1.0,1.0,D,19.0,5.0,6.0,3.0,23.0,24.0,8.0,5.0,2.0,4.0,0.0,0.0,2.0,3.0,4.33,2.11,1.65,2007/2008,Serie A,-17.100000000000136,2.0,-1.0,0.445,20.0,20.0,0.0,17,16,0.4342105263157895,1.75,4,0.4698010849909584,0.3132007233273056,0.21699819168173598
