date,time,home_team,away_team,home_elo,away_elo,home_form3,home_form5,away_form3,away_form5,home_goals,away_goals,result,home_goals_ht,away_goals_ht,result_ht,home_shots,away_shots,home_shots_target,away_shots_target,home_fouls,away_fouls,home_corners,away_corners,home_yellow,away_yellow,home_red,away_red,odd_home,odd_draw,odd_away,odd_over25,odd_under25,season,league
2017-02-08,,Bologna,Milan,1565.83,1680.66,4.0,7.0,0.0,4.0,0.0,1.0,A,0.0,0.0,D,20.0,5.0,5.0,4.0,13.0,14.0,7.0,9.0,5.0,2.0,0.0,2.0,3.4,3.25,2.25,2.13,1.71,2016/2017,Serie A
2017-02-08,,Crotone,Juventus,1462.26,1915.11,4.0,4.0,9.0,12.0,0.0,2.0,A,0.0,0.0,D,5.0,17.0,2.0,11.0,13.0,11.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,6.0,1.22,1.69,2.17,2016/2017,Serie A
2017-02-10,,Napoli,Genoa,1803.61,1590.17,7.0,13.0,2.0,2.0,2.0,0.0,H,0.0,0.0,D,20.0,6.0,8.0,3.0,7.0,11.0,12.0,4.0,1.0,2.0,0.0,0.0,1.29,5.75,10.0,1.45,2.69,2016/2017,Serie A
2017-02-11,,Fiorentina,Udinese,1702.33,1566.49,4.0,10.0,4.0,4.0,3.0,0.0,H,1.0,0.0,H,14.0,9.0,6.0,4.0,13.0,15.0,4.0,3.0,2.0,2.0,0.0,0.0,1.67,3.8,5.25,1.87,1.93,2016/2017,Serie A
2017-02-12,,Cagliari,Juventus,1542.97,1915.11,1.0,4.0,9.0,12.0,0.0,2.0,A,0.0,1.0,A,14.0,13.0,3.0,3.0,20.0,14.0,6.0,1.0,2.0,5.0,1.0,0.0,10.0,5.0,1.33,1.68,2.18,2016/2017,Serie A
2017-02-12,,Crotone,Roma,1462.26,1788.47,3.0,4.0,6.0,12.0,0.0,2.0,A,0.0,1.0,A,13.0,15.0,4.0,3.0,15.0,14.0,2.0,5.0,0.0,0.0,0.0,0.0,8.5,5.0,1.36,1.59,2.34,2016/2017,Serie A
2017-02-12,,Inter,Empoli,1699.76,1537.53,6.0,12.0,4.0,8.0,2.0,0.0,H,1.0,0.0,H,19.0,6.0,8.0,3.0,21.0,12.0,9.0,2.0,1.0,2.0,0.0,0.0,1.33,5.0,10.0,1.78,2.04,2016/2017,Serie A
2017-02-12,,Palermo,Atalanta,1487.97,1652.37,4.0,4.0,7.0,10.0,1.0,3.0,A,1.0,2.0,A,13.0,21.0,5.0,5.0,15.0,12.0,6.0,3.0,3.0,1.0,0.0,0.0,5.0,3.6,1.75,2.01,1.81,2016/2017,Serie A
2017-02-12,,Sampdoria,Bologna,1573.5,1565.83,6.0,7.0,1.0,7.0,3.0,1.0,H,0.0,1.0,A,18.0,10.0,5.0,2.0,12.0,14.0,11.0,4.0,2.0,4.0,0.0,0.0,1.91,3.5,4.2,1.97,1.83,2016/2017,Serie A
2017-02-12,,Sassuolo,Chievo,1606.58,1585.82,6.0,10.0,4.0,4.0,1.0,3.0,A,1.0,1.0,D,13.0,19.0,5.0,7.0,16.0,7.0,6.0,3.0,0.0,3.0,1.0,0.0,1.91,3.4,4.33,2.08,1.75,2016/2017,Serie A
2017-02-12,,Torino,Pescara,1627.57,1436.31,2.0,4.0,0.0,0.0,5.0,3.0,H,3.0,0.0,H,19.0,8.0,9.0,5.0,20.0,12.0,7.0,5.0,1.0,3.0,0.0,0.0,1.36,5.0,8.5,1.58,2.37,2016/2017,Serie A
2017-02-13,,Lazio,Milan,1688.54,1680.66,3.0,9.0,3.0,4.0,1.0,1.0,D,1.0,0.0,H,23.0,9.0,10.0,4.0,14.0,14.0,5.0,8.0,2.0,2.0,0.0,0.0,1.7,3.8,5.0,1.82,1.98,2016/2017,Serie A
2017-02-17,,Juventus,Palermo,1922.05,1484.85,9.0,15.0,4.0,4.0,4.0,1.0,H,2.0,0.0,H,14.0,8.0,7.0,3.0,12.0,12.0,8.0,3.0,1.0,1.0,0.0,0.0,1.14,8.0,21.0,1.48,2.59,2016/2017,Serie A
2017-02-18,,Atalanta,Crotone,1665.82,1451.37,7.0,10.0,0.0,4.0,1.0,0.0,H,0.0,0.0,D,14.0,5.0,3.0,2.0,15.0,18.0,4.0,3.0,2.0,5.0,0.0,0.0,1.25,5.5,15.0,1.73,2.09,2016/2017,Serie A
2017-02-18,,Empoli,Lazio,1533.55,1693.55,1.0,5.0,4.0,7.0,1.0,2.0,A,0.0,0.0,D,6.0,21.0,2.0,8.0,14.0,7.0,1.0,9.0,3.0,1.0,0.0,0.0,5.5,3.75,1.67,1.97,1.84,2016/2017,Serie A
2017-02-19,,Bologna,Inter,1539.8,1701.72,0.0,4.0,6.0,12.0,0.0,1.0,A,0.0,0.0,D,8.0,16.0,1.0,5.0,18.0,18.0,1.0,7.0,1.0,4.0,0.0,0.0,4.75,3.5,1.8,2.05,1.77,2016/2017,Serie A
2017-02-19,,Chievo,Napoli,1598.81,1817.23,7.0,7.0,7.0,13.0,1.0,3.0,A,0.0,2.0,A,13.0,17.0,3.0,6.0,11.0,13.0,6.0,5.0,1.0,0.0,0.0,0.0,8.5,4.2,1.44,1.8,2.02,2016/2017,Serie A
2017-02-19,,Milan,Fiorentina,1678.34,1703.68,4.0,4.0,6.0,10.0,2.0,1.0,H,2.0,1.0,H,6.0,18.0,4.0,7.0,11.0,13.0,3.0,7.0,3.0,2.0,0.0,0.0,2.15,3.3,3.5,1.78,2.03,2016/2017,Serie A
2017-02-19,,Pescara,Genoa,1421.62,1577.86,0.0,0.0,1.0,2.0,5.0,0.0,H,3.0,0.0,H,8.0,13.0,6.0,2.0,14.0,15.0,5.0,9.0,2.0,1.0,0.0,0.0,3.5,3.4,2.1,1.67,2.19,2016/2017,Serie A
2017-02-19,,Roma,Torino,1800.17,1630.55,6.0,12.0,5.0,6.0,4.0,1.0,H,2.0,0.0,H,20.0,12.0,7.0,4.0,14.0,9.0,5.0,6.0,0.0,2.0,0.0,0.0,1.44,4.5,7.5,1.52,2.48,2016/2017,Serie A
2017-02-19,,Sampdoria,Cagliari,1593.66,1535.04,9.0,10.0,1.0,4.0,1.0,1.0,D,1.0,1.0,D,13.0,10.0,2.0,4.0,21.0,23.0,4.0,4.0,4.0,6.0,0.0,0.0,1.67,3.75,5.5,1.71,2.12,2016/2017,Serie A
2017-02-19,,Udinese,Sassuolo,1563.82,1600.36,4.0,4.0,3.0,9.0,1.0,2.0,A,1.0,0.0,H,10.0,14.0,5.0,6.0,8.0,10.0,7.0,8.0,3.0,2.0,0.0,0.0,2.1,3.3,3.7,1.98,1.82,2016/2017,Serie A
2017-02-25,,Juventus,Empoli,1922.05,1533.55,9.0,15.0,1.0,4.0,2.0,0.0,H,0.0,0.0,D,24.0,6.0,6.0,1.0,12.0,11.0,3.0,1.0,0.0,1.0,0.0,0.0,1.14,8.5,19.0,1.56,2.41,2016/2017,Serie A
2017-02-25,,Napoli,Atalanta,1817.23,1665.82,9.0,13.0,9.0,13.0,0.0,2.0,A,0.0,1.0,A,20.0,8.0,8.0,5.0,8.0,10.0,7.0,10.0,1.0,1.0,0.0,1.0,1.57,4.0,6.0,1.66,2.2,2016/2017,Serie A
2017-02-26,,Palermo,Sampdoria,1484.85,1593.66,3.0,4.0,7.0,10.0,1.0,1.0,D,1.0,0.0,H,16.0,11.0,6.0,3.0,11.0,15.0,7.0,5.0,2.0,2.0,0.0,0.0,3.2,3.1,2.4,2.06,1.75,2016/2017,Serie A
2017-02-26,,Lazio,Udinese,1693.55,1563.82,7.0,7.0,1.0,4.0,1.0,0.0,H,0.0,0.0,D,8.0,13.0,2.0,3.0,13.0,17.0,5.0,6.0,2.0,3.0,0.0,0.0,1.44,4.5,7.5,1.7,2.13,2016/2017,Serie A
2017-02-26,,Sassuolo,Milan,1600.36,1678.34,6.0,9.0,7.0,7.0,0.0,1.0,A,0.0,1.0,A,12.0,13.0,5.0,6.0,20.0,17.0,14.0,8.0,6.0,3.0,0.0,0.0,2.88,3.3,2.55,1.82,1.98,2016/2017,Serie A
2017-02-26,,Genoa,Bologna,1577.86,1539.8,0.0,2.0,0.0,1.0,1.0,1.0,D,0.0,0.0,D,20.0,13.0,6.0,4.0,15.0,6.0,6.0,2.0,1.0,1.0,0.0,1.0,2.0,3.3,4.2,2.1,1.73,2016/2017,Serie A
2017-02-26,,Crotone,Cagliari,1451.37,1535.04,0.0,3.0,1.0,2.0,1.0,2.0,A,1.0,1.0,D,19.0,7.0,1.0,2.0,14.0,11.0,6.0,1.0,3.0,1.0,0.0,0.0,2.5,3.3,2.88,2.2,1.66,2016/2017,Serie A
2017-02-26,,Inter,Roma,1701.72,1800.17,6.0,12.0,9.0,12.0,1.0,3.0,A,0.0,1.0,A,13.0,12.0,3.0,5.0,12.0,22.0,10.0,2.0,2.0,2.0,0.0,0.0,2.5,3.4,2.8,1.66,2.2,2016/2017,Serie A
2017-02-26,,Chievo,Pescara,1598.81,1421.62,4.0,7.0,3.0,3.0,2.0,0.0,H,1.0,0.0,H,20.0,13.0,8.0,3.0,12.0,16.0,6.0,6.0,3.0,3.0,0.0,0.0,1.83,3.6,4.5,1.66,2.21,2016/2017,Serie A
2017-02-27,,Fiorentina,Torino,1703.68,1630.55,3.0,7.0,4.0,5.0,2.0,2.0,D,2.0,0.0,H,19.0,13.0,7.0,5.0,17.0,11.0,9.0,6.0,1.0,2.0,0.0,0.0,1.85,3.75,4.2,1.63,2.25,2016/2017,Serie A
2017-03-04,,Milan,Chievo,1696.64,1599.8,7.0,10.0,6.0,10.0,3.0,1.0,H,1.0,1.0,D,22.0,9.0,6.0,3.0,17.0,15.0,11.0,7.0,2.0,1.0,0.0,0.0,1.57,4.0,6.25,1.84,1.96,2016/2017,Serie A
2017-03-04,,Roma,Napoli,1832.37,1805.88,9.0,12.0,6.0,10.0,1.0,2.0,A,0.0,1.0,A,22.0,13.0,4.0,4.0,11.0,12.0,6.0,6.0,3.0,2.0,0.0,0.0,2.05,3.5,3.6,1.6,2.32,2016/2017,Serie A
2017-03-04,,Sampdoria,Pescara,1592.47,1443.17,5.0,11.0,3.0,3.0,3.0,1.0,H,1.0,1.0,D,19.0,11.0,7.0,4.0,18.0,12.0,7.0,2.0,0.0,2.0,0.0,0.0,1.67,4.2,4.75,1.47,2.62,2016/2017,Serie A
2017-03-05,,Crotone,Sassuolo,1444.91,1604.69,0.0,0.0,3.0,6.0,0.0,0.0,D,0.0,0.0,D,16.0,9.0,1.0,1.0,15.0,11.0,8.0,9.0,3.0,1.0,0.0,0.0,3.4,3.25,2.25,2.0,1.81,2016/2017,Serie A
2017-03-05,,Atalanta,Fiorentina,1690.45,1686.43,9.0,13.0,4.0,7.0,0.0,0.0,D,0.0,0.0,D,16.0,9.0,4.0,2.0,18.0,15.0,9.0,5.0,2.0,4.0,0.0,0.0,1.91,3.6,4.0,1.79,2.02,2016/2017,Serie A
2017-03-05,,Bologna,Lazio,1539.95,1706.03,1.0,1.0,7.0,10.0,0.0,2.0,A,0.0,1.0,A,9.0,13.0,3.0,6.0,9.0,19.0,1.0,6.0,2.0,1.0,0.0,0.0,4.33,3.75,1.8,1.96,1.84,2016/2017,Serie A
2017-03-05,,Cagliari,Inter,1549.84,1700.97,4.0,5.0,6.0,9.0,1.0,5.0,A,1.0,2.0,A,7.0,22.0,4.0,10.0,10.0,13.0,6.0,11.0,2.0,0.0,0.0,0.0,6.0,4.0,1.57,1.69,2.15,2016/2017,Serie A
2017-03-05,,Empoli,Genoa,1529.77,1555.9,0.0,1.0,1.0,2.0,0.0,2.0,A,0.0,0.0,D,7.0,8.0,2.0,4.0,7.0,23.0,3.0,1.0,3.0,2.0,0.0,0.0,2.63,3.0,3.0,2.11,1.72,2016/2017,Serie A
2017-03-05,,Torino,Palermo,1633.55,1487.93,4.0,6.0,1.0,5.0,3.0,1.0,H,0.0,1.0,A,25.0,7.0,6.0,3.0,14.0,12.0,10.0,1.0,0.0,2.0,0.0,1.0,1.5,4.2,7.0,1.59,2.33,2016/2017,Serie A
2017-03-05,,Udinese,Juventus,1555.04,1934.87,0.0,4.0,9.0,15.0,1.0,1.0,D,1.0,0.0,H,10.0,9.0,5.0,3.0,17.0,20.0,3.0,7.0,2.0,2.0,0.0,0.0,7.5,4.0,1.5,2.03,1.78,2016/2017,Serie A
2017-03-10,,Juventus,Milan,1934.87,1696.64,7.0,13.0,9.0,13.0,2.0,1.0,H,1.0,1.0,D,24.0,6.0,11.0,2.0,8.0,21.0,10.0,2.0,3.0,4.0,0.0,1.0,1.4,4.5,9.0,1.76,2.05,2016/2017,Serie A
2017-03-11,,Genoa,Sampdoria,1555.9,1592.47,4.0,4.0,5.0,11.0,0.0,1.0,A,0.0,0.0,D,7.0,13.0,3.0,4.0,16.0,6.0,5.0,2.0,4.0,4.0,0.0,0.0,2.63,3.2,2.8,1.87,1.93,2016/2017,Serie A
2017-03-12,,Pescara,Udinese,1443.17,1555.04,3.0,3.0,1.0,2.0,1.0,3.0,A,0.0,1.0,A,12.0,10.0,3.0,6.0,12.0,14.0,4.0,3.0,2.0,3.0,0.0,0.0,2.9,3.5,2.4,1.66,2.2,2016/2017,Serie A
2017-03-12,,Inter,Atalanta,1700.97,1690.45,6.0,9.0,7.0,13.0,7.0,1.0,H,5.0,1.0,H,12.0,10.0,8.0,3.0,19.0,16.0,6.0,7.0,3.0,4.0,0.0,0.0,1.85,3.6,4.5,1.83,1.96,2016/2017,Serie A
2017-03-12,,Sassuolo,Bologna,1604.69,1539.95,4.0,7.0,1.0,1.0,0.0,1.0,A,0.0,0.0,D,13.0,11.0,5.0,1.0,20.0,15.0,7.0,7.0,3.0,5.0,0.0,0.0,1.91,3.5,4.2,2.0,1.8,2016/2017,Serie A
2017-03-12,,Palermo,Roma,1487.93,1832.37,1.0,4.0,6.0,12.0,0.0,3.0,A,0.0,1.0,A,9.0,15.0,3.0,5.0,12.0,12.0,5.0,4.0,2.0,3.0,0.0,0.0,8.0,4.75,1.4,1.64,2.22,2016/2017,Serie A
2017-03-12,,Fiorentina,Cagliari,1686.43,1549.84,2.0,5.0,4.0,4.0,1.0,0.0,H,0.0,0.0,D,26.0,12.0,9.0,5.0,8.0,8.0,8.0,3.0,2.0,1.0,0.0,0.0,1.44,4.75,7.0,1.54,2.44,2016/2017,Serie A
2017-03-12,,Chievo,Empoli,1599.8,1529.77,3.0,7.0,0.0,1.0,4.0,0.0,H,2.0,0.0,H,13.0,12.0,9.0,4.0,16.0,18.0,2.0,6.0,0.0,1.0,0.0,0.0,2.05,3.25,4.0,2.31,1.61,2016/2017,Serie A
2017-03-12,,Napoli,Crotone,1805.88,1444.91,6.0,12.0,1.0,1.0,3.0,0.0,H,1.0,0.0,H,15.0,6.0,6.0,2.0,10.0,10.0,10.0,2.0,1.0,3.0,0.0,0.0,1.14,8.0,21.0,1.42,2.79,2016/2017,Serie A
2017-03-13,,Lazio,Torino,1706.03,1633.55,9.0,13.0,4.0,8.0,3.0,1.0,H,0.0,0.0,D,23.0,6.0,5.0,2.0,20.0,11.0,6.0,2.0,3.0,1.0,0.0,0.0,1.57,4.2,5.75,1.56,2.4,2016/2017,Serie A
2017-03-18,,Milan,Genoa,1696.18,1555.91,6.0,10.0,4.0,4.0,1.0,0.0,H,1.0,0.0,H,20.0,8.0,5.0,2.0,7.0,14.0,5.0,5.0,1.0,2.0,0.0,0.0,1.7,3.8,5.0,1.73,2.09,2016/2017,Serie A
2017-03-18,,Torino,Inter,1627.65,1722.66,4.0,7.0,6.0,12.0,2.0,2.0,D,1.0,1.0,D,17.0,19.0,5.0,4.0,19.0,10.0,5.0,8.0,1.0,0.0,0.0,0.0,3.7,3.75,1.95,1.56,2.4,2016/2017,Serie A
2017-03-19,,Udinese,Palermo,1567.45,1475.05,4.0,4.0,1.0,1.0,4.0,1.0,H,1.0,1.0,D,13.0,6.0,10.0,2.0,16.0,20.0,5.0,5.0,3.0,2.0,0.0,1.0,1.62,3.8,6.0,1.92,1.88,2016/2017,Serie A
2017-03-19,,Atalanta,Pescara,1670.23,1425.37,4.0,10.0,0.0,3.0,3.0,0.0,H,1.0,0.0,H,18.0,6.0,7.0,1.0,19.0,15.0,7.0,5.0,2.0,2.0,0.0,0.0,1.25,6.0,12.0,1.37,3.01,2016/2017,Serie A
2017-03-19,,Bologna,Chievo,1539.54,1599.11,4.0,4.0,6.0,9.0,4.0,1.0,H,0.0,1.0,A,18.0,11.0,5.0,4.0,19.0,16.0,8.0,3.0,2.0,3.0,0.0,0.0,2.3,3.1,3.4,2.33,1.59,2016/2017,Serie A
2017-03-19,,Cagliari,Lazio,1530.8,1716.25,3.0,4.0,9.0,13.0,0.0,0.0,D,0.0,0.0,D,4.0,14.0,1.0,4.0,11.0,14.0,3.0,9.0,3.0,2.0,0.0,0.0,6.0,4.2,1.55,1.69,2.15,2016/2017,Serie A
2017-03-19,,Crotone,Fiorentina,1441.57,1687.55,1.0,1.0,5.0,8.0,0.0,1.0,A,0.0,0.0,D,11.0,27.0,1.0,10.0,16.0,14.0,2.0,1.0,1.0,1.0,0.0,0.0,5.5,3.75,1.67,1.86,1.93,2016/2017,Serie A
2017-03-19,,Empoli,Napoli,1503.1,1811.31,0.0,0.0,6.0,12.0,2.0,3.0,A,0.0,3.0,A,10.0,11.0,4.0,6.0,25.0,16.0,2.0,1.0,3.0,4.0,0.0,0.0,11.0,5.5,1.29,1.69,2.15,2016/2017,Serie A
2017-03-19,,Roma,Sassuolo,1811.23,1586.3,6.0,12.0,1.0,4.0,3.0,1.0,H,2.0,1.0,H,22.0,9.0,8.0,4.0,6.0,9.0,11.0,7.0,1.0,2.0,0.0,0.0,1.22,6.0,15.0,1.42,2.8,2016/2017,Serie A
2017-03-19,,Sampdoria,Juventus,1601.77,1927.48,7.0,11.0,7.0,13.0,0.0,1.0,A,0.0,1.0,A,10.0,9.0,5.0,5.0,6.0,10.0,2.0,5.0,1.0,1.0,0.0,0.0,7.0,4.0,1.53,1.97,1.82,2016/2017,Serie A
2017-04-01,,Sassuolo,Lazio,1582.02,1711.86,1.0,4.0,7.0,13.0,1.0,2.0,A,1.0,1.0,D,9.0,12.0,3.0,4.0,13.0,12.0,2.0,3.0,2.0,4.0,0.0,0.0,4.5,3.75,1.8,1.64,2.23,2016/2017,Serie A
2017-04-01,,Roma,Empoli,1808.79,1498.8,6.0,12.0,0.0,0.0,2.0,0.0,H,1.0,0.0,H,20.0,12.0,5.0,3.0,17.0,6.0,14.0,4.0,0.0,1.0,0.0,0.0,1.17,7.5,17.0,1.39,2.93,2016/2017,Serie A
2017-04-02,,Chievo,Crotone,1584.17,1436.18,3.0,6.0,1.0,1.0,1.0,2.0,A,0.0,0.0,D,16.0,16.0,4.0,7.0,9.0,9.0,2.0,8.0,2.0,2.0,0.0,0.0,1.85,3.5,4.5,2.21,1.65,2016/2017,Serie A
2017-04-02,,Fiorentina,Bologna,1690.21,1551.74,7.0,8.0,6.0,7.0,1.0,0.0,H,0.0,0.0,D,18.0,5.0,6.0,1.0,12.0,13.0,11.0,1.0,3.0,2.0,0.0,0.0,1.5,4.2,7.0,1.77,2.03,2016/2017,Serie A
2017-04-02,,Genoa,Atalanta,1551.29,1671.97,3.0,4.0,4.0,10.0,0.0,5.0,A,0.0,2.0,A,8.0,22.0,4.0,13.0,14.0,16.0,3.0,7.0,3.0,1.0,1.0,0.0,3.8,3.4,2.05,2.03,1.77,2016/2017,Serie A
2017-04-02,,Napoli,Juventus,1812.87,1928.91,9.0,12.0,7.0,13.0,1.0,1.0,D,0.0,1.0,A,17.0,4.0,4.0,1.0,11.0,9.0,5.0,2.0,1.0,0.0,0.0,0.0,2.38,3.3,3.1,2.05,1.76,2016/2017,Serie A
2017-04-02,,Palermo,Cagliari,1466.56,1532.47,0.0,1.0,1.0,5.0,1.0,3.0,A,1.0,0.0,H,14.0,17.0,5.0,9.0,13.0,15.0,13.0,4.0,3.0,1.0,0.0,0.0,2.25,3.4,3.25,1.89,1.9,2016/2017,Serie A
2017-04-02,,Pescara,Milan,1420.9,1698.07,0.0,3.0,6.0,12.0,1.0,1.0,D,1.0,1.0,D,8.0,26.0,3.0,5.0,26.0,9.0,5.0,7.0,5.0,3.0,0.0,0.0,6.0,4.33,1.53,1.43,2.78,2016/2017,Serie A
2017-04-02,,Torino,Udinese,1626.84,1573.22,4.0,5.0,7.0,7.0,2.0,2.0,D,0.0,0.0,D,22.0,8.0,7.0,3.0,14.0,16.0,13.0,2.0,1.0,3.0,0.0,0.0,1.85,3.75,4.2,1.65,2.21,2016/2017,Serie A
2017-04-03,,Inter,Sampdoria,1720.74,1597.62,7.0,10.0,6.0,8.0,1.0,2.0,A,1.0,0.0,H,18.0,11.0,5.0,3.0,14.0,12.0,16.0,2.0,2.0,0.0,0.0,0.0,1.33,5.5,9.0,1.43,2.76,2016/2017,Serie A
2017-04-08,,Atalanta,Sassuolo,1671.97,1582.02,6.0,10.0,0.0,1.0,1.0,1.0,D,0.0,1.0,A,18.0,4.0,7.0,2.0,13.0,15.0,11.0,2.0,3.0,4.0,0.0,0.0,1.45,4.5,7.0,1.59,2.32,2016/2017,Serie A
2017-04-08,,Empoli,Pescara,1498.8,1420.9,0.0,0.0,1.0,1.0,1.0,1.0,D,1.0,1.0,D,14.0,14.0,4.0,4.0,15.0,15.0,7.0,5.0,2.0,3.0,0.0,0.0,1.83,3.75,4.2,1.62,2.27,2016/2017,Serie A
2017-04-08,,Juventus,Chievo,1928.91,1584.17,7.0,11.0,3.0,6.0,2.0,0.0,H,1.0,0.0,H,17.0,10.0,6.0,3.0,8.0,12.0,10.0,2.0,1.0,2.0,0.0,0.0,1.25,6.0,12.0,1.69,2.15,2016/2017,Serie A
2017-04-09,,Udinese,Genoa,1573.22,1551.29,7.0,8.0,0.0,4.0,3.0,0.0,H,2.0,0.0,H,9.0,13.0,3.0,3.0,13.0,13.0,7.0,5.0,2.0,2.0,0.0,0.0,1.8,3.7,4.5,1.84,1.97,2016/2017,Serie A
2017-04-09,,Milan,Palermo,1698.07,1466.56,4.0,10.0,0.0,1.0,4.0,0.0,H,3.0,0.0,H,14.0,8.0,10.0,2.0,10.0,14.0,8.0,5.0,1.0,2.0,0.0,1.0,1.25,6.0,12.0,1.5,2.56,2016/2017,Serie A
2017-04-09,,Lazio,Napoli,1711.86,1812.87,7.0,13.0,7.0,10.0,0.0,3.0,A,0.0,1.0,A,17.0,12.0,5.0,7.0,10.0,7.0,3.0,4.0,3.0,3.0,0.0,0.0,2.7,3.6,2.5,1.61,2.3,2016/2017,Serie A
2017-04-09,,Sampdoria,Fiorentina,1597.62,1690.21,6.0,10.0,9.0,11.0,2.0,2.0,D,1.0,0.0,H,10.0,19.0,4.0,4.0,19.0,15.0,4.0,10.0,2.0,1.0,0.0,0.0,3.0,3.5,2.3,1.68,2.16,2016/2017,Serie A
2017-04-09,,Cagliari,Torino,1532.47,1626.84,4.0,7.0,2.0,6.0,2.0,3.0,A,1.0,2.0,A,10.0,13.0,2.0,5.0,22.0,13.0,5.0,2.0,2.0,3.0,0.0,1.0,3.0,3.5,2.3,1.55,2.43,2016/2017,Serie A
2017-04-09,,Bologna,Roma,1551.74,1808.79,6.0,7.0,9.0,12.0,0.0,3.0,A,0.0,2.0,A,13.0,11.0,4.0,5.0,14.0,9.0,6.0,5.0,3.0,2.0,0.0,0.0,7.0,4.75,1.44,1.58,2.35,2016/2017,Serie A
2017-04-09,,Crotone,Inter,1436.18,1720.74,3.0,4.0,4.0,7.0,2.0,1.0,H,2.0,0.0,H,12.0,17.0,7.0,4.0,15.0,14.0,3.0,7.0,4.0,2.0,0.0,0.0,10.0,5.0,1.33,1.56,2.41,2016/2017,Serie A
2017-04-15,,Torino,Crotone,1637.12,1468.9,5.0,8.0,6.0,7.0,1.0,1.0,D,0.0,0.0,D,24.0,8.0,8.0,1.0,12.0,12.0,11.0,5.0,2.0,3.0,0.0,0.0,1.53,4.0,6.0,1.54,2.44,2016/2017,Serie A
2017-04-15,,Sassuolo,Sampdoria,1586.45,1616.97,1.0,2.0,4.0,10.0,2.0,1.0,H,0.0,1.0,A,8.0,13.0,3.0,3.0,13.0,14.0,11.0,6.0,3.0,2.0,0.0,0.0,2.1,3.5,3.3,1.63,2.25,2016/2017,Serie A
2017-04-15,,Roma,Atalanta,1823.26,1688.87,9.0,12.0,7.0,8.0,1.0,1.0,D,0.0,1.0,A,21.0,6.0,5.0,1.0,8.0,21.0,11.0,3.0,2.0,3.0,0.0,0.0,1.5,4.33,6.0,1.5,2.55,2016/2017,Serie A
2017-04-15,,Pescara,Juventus,1436.3,1953.72,2.0,2.0,7.0,11.0,0.0,2.0,A,0.0,2.0,A,6.0,14.0,2.0,7.0,19.0,12.0,2.0,1.0,4.0,1.0,0.0,0.0,9.0,5.75,1.29,1.44,2.72,2016/2017,Serie A
2017-04-15,,Palermo,Bologna,1457.33,1548.34,0.0,0.0,3.0,6.0,0.0,0.0,D,0.0,0.0,D,16.0,7.0,2.0,4.0,14.0,10.0,3.0,5.0,4.0,2.0,0.0,1.0,2.55,3.2,2.8,1.97,1.83,2016/2017,Serie A
2017-04-15,,Inter,Milan,1701.6,1703.08,1.0,7.0,7.0,10.0,2.0,2.0,D,2.0,0.0,H,10.0,14.0,4.0,6.0,11.0,10.0,2.0,8.0,3.0,2.0,0.0,0.0,2.0,3.4,3.75,1.59,2.32,2016/2017,Serie A
2017-04-15,,Genoa,Lazio,1533.01,1712.31,0.0,3.0,4.0,10.0,2.0,2.0,D,1.0,1.0,D,13.0,21.0,6.0,6.0,15.0,13.0,7.0,7.0,4.0,4.0,0.0,0.0,5.0,3.75,1.67,1.72,2.11,2016/2017,Serie A
2017-04-15,,Fiorentina,Empoli,1699.53,1499.51,7.0,11.0,1.0,1.0,1.0,2.0,A,0.0,1.0,A,18.0,11.0,7.0,5.0,17.0,18.0,8.0,7.0,4.0,5.0,1.0,0.0,1.33,5.0,9.0,1.57,2.37,2016/2017,Serie A
2017-04-15,,Cagliari,Chievo,1542.89,1575.37,4.0,4.0,0.0,3.0,4.0,0.0,H,3.0,0.0,H,23.0,16.0,11.0,2.0,20.0,16.0,1.0,4.0,2.0,2.0,0.0,0.0,2.2,3.3,3.3,1.83,1.97,2016/2017,Serie A
2017-04-15,,Napoli,Udinese,1832.95,1592.28,7.0,13.0,7.0,11.0,3.0,0.0,H,0.0,0.0,D,19.0,7.0,6.0,2.0,8.0,8.0,15.0,2.0,0.0,1.0,0.0,0.0,1.22,6.0,13.0,1.44,2.72,2016/2017,Serie A
2017-04-22,,Atalanta,Bologna,1688.87,1548.34,5.0,8.0,1.0,7.0,3.0,2.0,H,2.0,1.0,H,5.0,11.0,3.0,6.0,17.0,19.0,3.0,3.0,2.0,3.0,0.0,0.0,1.36,5.0,8.5,1.68,2.16,2016/2017,Serie A
2017-04-22,,Fiorentina,Inter,1699.53,1701.6,4.0,10.0,1.0,5.0,5.0,4.0,H,1.0,2.0,A,13.0,10.0,9.0,6.0,10.0,11.0,7.0,10.0,3.0,1.0,0.0,0.0,2.7,3.4,2.63,1.57,2.37,2016/2017,Serie A
2017-04-23,,Sassuolo,Napoli,1586.45,1832.95,4.0,4.0,7.0,13.0,2.0,2.0,D,0.0,0.0,D,8.0,20.0,4.0,6.0,9.0,16.0,2.0,9.0,3.0,1.0,0.0,0.0,9.5,4.75,1.36,1.5,2.55,2016/2017,Serie A
2017-04-23,,Udinese,Cagliari,1592.28,1542.89,4.0,10.0,6.0,7.0,2.0,1.0,H,0.0,0.0,D,18.0,12.0,5.0,3.0,11.0,15.0,7.0,2.0,1.0,1.0,0.0,0.0,1.85,3.5,4.5,1.61,2.28,2016/2017,Serie A
